image,disease,area,grow,points,original,disease-grow
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c25_20201215_0052_S01_1.jpg,0,2,3,"[{'xtl': 69, 'ytl': 99, 'xbr': 3346, 'ybr': 3113}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c25_20201215_0053_S01_1.jpg,0,2,3,"[{'xtl': 31, 'ytl': 0, 'xbr': 3445, 'ybr': 2859}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c25_20201215_0054_S01_1.jpg,0,2,3,"[{'xtl': 108, 'ytl': 403, 'xbr': 3054, 'ybr': 2986}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c25_20201215_0056_S01_1.jpg,0,2,3,"[{'xtl': 101, 'ytl': 70, 'xbr': 3205, 'ybr': 2758}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c25_20201215_0058_S01_1.jpg,0,2,3,"[{'xtl': 88, 'ytl': 0, 'xbr': 3290, 'ybr': 2995}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c25_20201215_0059_S01_1.jpg,0,2,3,"[{'xtl': 112, 'ytl': 327, 'xbr': 3180, 'ybr': 3156}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c25_20201215_0062_S01_1.jpg,0,2,3,"[{'xtl': 234, 'ytl': 507, 'xbr': 3243, 'ybr': 3365}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c25_20201215_0073_S01_1.jpg,0,2,3,"[{'xtl': 180, 'ytl': 45, 'xbr': 2840, 'ybr': 2996}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c25_20201215_0077_S01_1.jpg,0,2,3,"[{'xtl': 244, 'ytl': 284, 'xbr': 3308, 'ybr': 2958}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c25_20201215_0082_S01_1.jpg,0,2,3,"[{'xtl': 189, 'ytl': 701, 'xbr': 3074, 'ybr': 3296}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c25_20201215_0083_S01_1.jpg,0,2,3,"[{'xtl': 374, 'ytl': 499, 'xbr': 2993, 'ybr': 2965}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c25_20201215_0084_S01_1.jpg,0,2,3,"[{'xtl': 0, 'ytl': 118, 'xbr': 3113, 'ybr': 3419}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c25_20201215_0086_S01_1.jpg,0,2,3,"[{'xtl': 319, 'ytl': 41, 'xbr': 3287, 'ybr': 3015}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c25_20201215_0089_S01_1.jpg,0,2,3,"[{'xtl': 289, 'ytl': 340, 'xbr': 3334, 'ybr': 3147}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c25_20201215_0096_S01_1.jpg,0,2,3,"[{'xtl': 0, 'ytl': 0, 'xbr': 3456, 'ybr': 3157}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c25_20201215_0100_S01_1.jpg,0,2,3,"[{'xtl': 192, 'ytl': 0, 'xbr': 3380, 'ybr': 3001}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c25_20201215_0102_S01_1.jpg,0,2,3,"[{'xtl': 0, 'ytl': 456, 'xbr': 3250, 'ybr': 3456}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c25_20201215_0103_S01_1.jpg,0,2,3,"[{'xtl': 35, 'ytl': 0, 'xbr': 3456, 'ybr': 3250}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c25_20201215_0106_S01_1.jpg,0,2,3,"[{'xtl': 0, 'ytl': 103, 'xbr': 3365, 'ybr': 3456}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c25_20201215_0109_S01_1.jpg,0,2,3,"[{'xtl': 227, 'ytl': 67, 'xbr': 3456, 'ybr': 3167}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c25_20201215_0110_S01_1.jpg,0,2,3,"[{'xtl': 0, 'ytl': 0, 'xbr': 3346, 'ybr': 3119}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c25_20201215_0115_S01_1.jpg,0,2,3,"[{'xtl': 0, 'ytl': 193, 'xbr': 3173, 'ybr': 3181}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c25_20201215_0117_S01_1.jpg,0,2,3,"[{'xtl': 0, 'ytl': 0, 'xbr': 3348, 'ybr': 3181}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0006_S01_1.JPG,0,2,3,"[{'xtl': 1243, 'ytl': 886, 'xbr': 2766, 'ybr': 2415}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0009_S01_1.JPG,0,2,3,"[{'xtl': 1113, 'ytl': 614, 'xbr': 2793, 'ybr': 2299}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0015_S01_1.JPG,0,2,3,"[{'xtl': 1128, 'ytl': 603, 'xbr': 2788, 'ybr': 2219}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0022_S01_1.JPG,0,2,3,"[{'xtl': 1310, 'ytl': 699, 'xbr': 2975, 'ybr': 2229}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0027_S01_1.JPG,0,2,3,"[{'xtl': 864, 'ytl': 627, 'xbr': 2614, 'ybr': 2399}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0036_S01_1.JPG,0,2,3,"[{'xtl': 1270, 'ytl': 1061, 'xbr': 2728, 'ybr': 2557}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0037_S01_1.JPG,0,2,3,"[{'xtl': 910, 'ytl': 443, 'xbr': 3095, 'ybr': 2688}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0038_S01_1.JPG,0,2,3,"[{'xtl': 1070, 'ytl': 528, 'xbr': 2975, 'ybr': 2443}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0039_S01_1.JPG,0,2,3,"[{'xtl': 1025, 'ytl': 657, 'xbr': 3110, 'ybr': 2775}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0042_S01_1.JPG,0,2,3,"[{'xtl': 1067, 'ytl': 683, 'xbr': 3140, 'ybr': 2678}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0046_S01_1.JPG,0,2,3,"[{'xtl': 961, 'ytl': 483, 'xbr': 3187, 'ybr': 2768}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0062_S01_1.JPG,0,2,3,"[{'xtl': 1013, 'ytl': 521, 'xbr': 3028, 'ybr': 2494}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0063_S01_1.JPG,0,2,3,"[{'xtl': 1251, 'ytl': 691, 'xbr': 2736, 'ybr': 2219}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0065_S01_1.JPG,0,2,3,"[{'xtl': 1032, 'ytl': 668, 'xbr': 2964, 'ybr': 2270}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0067_S01_1.JPG,0,2,3,"[{'xtl': 1059, 'ytl': 614, 'xbr': 2656, 'ybr': 2202}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0072_S01_1.JPG,0,2,3,"[{'xtl': 1148, 'ytl': 751, 'xbr': 2978, 'ybr': 2486}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0074_S01_1.JPG,0,2,3,"[{'xtl': 883, 'ytl': 708, 'xbr': 2813, 'ybr': 2494}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0077_S01_1.JPG,0,2,3,"[{'xtl': 1076, 'ytl': 666, 'xbr': 2686, 'ybr': 2235}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0078_S01_1.JPG,0,2,3,"[{'xtl': 1245, 'ytl': 716, 'xbr': 3037, 'ybr': 2617}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0080_S01_1.JPG,0,2,3,"[{'xtl': 1201, 'ytl': 767, 'xbr': 2780, 'ybr': 2336}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0083_S01_1.JPG,0,2,3,"[{'xtl': 926, 'ytl': 390, 'xbr': 3203, 'ybr': 2676}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0084_S01_1.JPG,0,2,3,"[{'xtl': 1156, 'ytl': 669, 'xbr': 2909, 'ybr': 2450}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0086_S01_1.JPG,0,2,3,"[{'xtl': 548, 'ytl': 517, 'xbr': 2911, 'ybr': 2618}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0087_S01_1.JPG,0,2,3,"[{'xtl': 1277, 'ytl': 922, 'xbr': 2887, 'ybr': 2395}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0091_S01_1.JPG,0,2,3,"[{'xtl': 1064, 'ytl': 807, 'xbr': 2746, 'ybr': 2316}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0093_S01_1.JPG,0,2,3,"[{'xtl': 1326, 'ytl': 889, 'xbr': 2823, 'ybr': 2328}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0094_S01_1.JPG,0,2,3,"[{'xtl': 747, 'ytl': 365, 'xbr': 3167, 'ybr': 2766}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0099_S01_1.JPG,0,2,3,"[{'xtl': 1125, 'ytl': 596, 'xbr': 3047, 'ybr': 2517}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0100_S01_1.JPG,0,2,3,"[{'xtl': 1021, 'ytl': 523, 'xbr': 3139, 'ybr': 2432}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0101_S01_1.JPG,0,2,3,"[{'xtl': 1241, 'ytl': 551, 'xbr': 3114, 'ybr': 2501}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0102_S01_1.JPG,0,2,3,"[{'xtl': 1405, 'ytl': 964, 'xbr': 2716, 'ybr': 2315}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0103_S01_1.JPG,0,2,3,"[{'xtl': 1042, 'ytl': 514, 'xbr': 3156, 'ybr': 2629}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0105_S01_1.JPG,0,2,3,"[{'xtl': 1083, 'ytl': 620, 'xbr': 3102, 'ybr': 2597}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0111_S01_1.JPG,0,2,3,"[{'xtl': 1200, 'ytl': 758, 'xbr': 2771, 'ybr': 2341}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0114_S01_1.JPG,0,2,3,"[{'xtl': 1070, 'ytl': 798, 'xbr': 2623, 'ybr': 2415}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0117_S01_1.JPG,0,2,3,"[{'xtl': 1227, 'ytl': 736, 'xbr': 2722, 'ybr': 2205}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0123_S01_1.JPG,0,2,3,"[{'xtl': 1250, 'ytl': 677, 'xbr': 2860, 'ybr': 2299}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0124_S01_1.JPG,0,2,3,"[{'xtl': 990, 'ytl': 625, 'xbr': 2966, 'ybr': 2558}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0131_S01_1.JPG,0,2,3,"[{'xtl': 1094, 'ytl': 819, 'xbr': 2722, 'ybr': 2417}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0138_S01_1.JPG,0,2,3,"[{'xtl': 1022, 'ytl': 339, 'xbr': 2957, 'ybr': 2307}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0140_S01_1.JPG,0,2,3,"[{'xtl': 1145, 'ytl': 516, 'xbr': 3247, 'ybr': 2539}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0145_S01_1.JPG,0,2,3,"[{'xtl': 908, 'ytl': 738, 'xbr': 2857, 'ybr': 2546}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0146_S01_1.JPG,0,2,3,"[{'xtl': 1237, 'ytl': 700, 'xbr': 2683, 'ybr': 2165}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0148_S01_1.JPG,0,2,3,"[{'xtl': 1291, 'ytl': 830, 'xbr': 3040, 'ybr': 2518}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0152_S01_1.JPG,0,2,3,"[{'xtl': 1168, 'ytl': 668, 'xbr': 2956, 'ybr': 2457}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0154_S01_1.JPG,0,2,3,"[{'xtl': 909, 'ytl': 673, 'xbr': 2671, 'ybr': 2382}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0159_S01_1.JPG,0,2,3,"[{'xtl': 1089, 'ytl': 584, 'xbr': 3004, 'ybr': 2498}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0160_S01_1.JPG,0,2,3,"[{'xtl': 654, 'ytl': 332, 'xbr': 3138, 'ybr': 2512}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0163_S01_1.JPG,0,2,3,"[{'xtl': 941, 'ytl': 412, 'xbr': 3211, 'ybr': 2655}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0165_S01_1.JPG,0,2,3,"[{'xtl': 907, 'ytl': 507, 'xbr': 2930, 'ybr': 2688}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0169_S01_1.JPG,0,2,3,"[{'xtl': 1153, 'ytl': 599, 'xbr': 3185, 'ybr': 2599}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0171_S01_1.JPG,0,2,3,"[{'xtl': 793, 'ytl': 366, 'xbr': 3095, 'ybr': 2550}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0174_S01_1.JPG,0,2,3,"[{'xtl': 1015, 'ytl': 434, 'xbr': 3182, 'ybr': 2493}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0181_S01_1.JPG,0,2,3,"[{'xtl': 1051, 'ytl': 371, 'xbr': 3095, 'ybr': 2361}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0182_S01_1.JPG,0,2,3,"[{'xtl': 1168, 'ytl': 757, 'xbr': 3073, 'ybr': 2792}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0185_S01_1.JPG,0,2,3,"[{'xtl': 839, 'ytl': 611, 'xbr': 2973, 'ybr': 2404}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0188_S01_1.JPG,0,2,3,"[{'xtl': 551, 'ytl': 442, 'xbr': 2816, 'ybr': 2611}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0191_S01_1.JPG,0,2,3,"[{'xtl': 1014, 'ytl': 437, 'xbr': 2952, 'ybr': 2375}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0194_S01_1.JPG,0,2,3,"[{'xtl': 1058, 'ytl': 751, 'xbr': 2754, 'ybr': 2343}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0199_S01_1.JPG,0,2,3,"[{'xtl': 1457, 'ytl': 939, 'xbr': 3267, 'ybr': 2812}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0201_S01_1.JPG,0,2,3,"[{'xtl': 912, 'ytl': 500, 'xbr': 3030, 'ybr': 2510}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0204_S01_1.JPG,0,2,3,"[{'xtl': 848, 'ytl': 403, 'xbr': 3164, 'ybr': 2552}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0211_S01_1.JPG,0,2,3,"[{'xtl': 1104, 'ytl': 604, 'xbr': 3046, 'ybr': 2431}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0213_S01_1.JPG,0,2,3,"[{'xtl': 572, 'ytl': 968, 'xbr': 2735, 'ybr': 3373}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0219_S01_1.JPG,0,2,3,"[{'xtl': 819, 'ytl': 361, 'xbr': 3034, 'ybr': 2462}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0223_S01_1.JPG,0,2,3,"[{'xtl': 632, 'ytl': 481, 'xbr': 3151, 'ybr': 2943}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0225_S01_1.JPG,0,2,3,"[{'xtl': 838, 'ytl': 352, 'xbr': 3246, 'ybr': 2680}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0228_S01_1.JPG,0,2,3,"[{'xtl': 1131, 'ytl': 621, 'xbr': 3069, 'ybr': 2408}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0235_S01_1.JPG,0,2,3,"[{'xtl': 1039, 'ytl': 640, 'xbr': 3085, 'ybr': 2492}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0237_S01_1.JPG,0,2,3,"[{'xtl': 745, 'ytl': 490, 'xbr': 3059, 'ybr': 2814}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0238_S01_1.JPG,0,2,3,"[{'xtl': 1007, 'ytl': 389, 'xbr': 3323, 'ybr': 2493}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0240_S01_1.JPG,0,2,3,"[{'xtl': 1266, 'ytl': 745, 'xbr': 3055, 'ybr': 2473}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0241_S01_1.JPG,0,2,3,"[{'xtl': 1225, 'ytl': 752, 'xbr': 3019, 'ybr': 2519}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0242_S01_1.JPG,0,2,3,"[{'xtl': 761, 'ytl': 488, 'xbr': 2703, 'ybr': 2475}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0244_S01_1.JPG,0,2,3,"[{'xtl': 693, 'ytl': 495, 'xbr': 2998, 'ybr': 2547}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0245_S01_1.JPG,0,2,3,"[{'xtl': 881, 'ytl': 580, 'xbr': 2844, 'ybr': 2517}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0250_S01_1.JPG,0,2,3,"[{'xtl': 759, 'ytl': 579, 'xbr': 2987, 'ybr': 2508}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0254_S01_1.JPG,0,2,3,"[{'xtl': 988, 'ytl': 694, 'xbr': 2976, 'ybr': 2718}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0256_S01_1.JPG,0,2,3,"[{'xtl': 1185, 'ytl': 980, 'xbr': 2765, 'ybr': 2420}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0259_S01_1.JPG,0,2,3,"[{'xtl': 956, 'ytl': 500, 'xbr': 3092, 'ybr': 2474}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0260_S01_1.JPG,0,2,3,"[{'xtl': 967, 'ytl': 898, 'xbr': 2431, 'ybr': 2195}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0262_S01_1.JPG,0,2,3,"[{'xtl': 1140, 'ytl': 611, 'xbr': 2685, 'ybr': 2110}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0266_S01_1.JPG,0,2,3,"[{'xtl': 1117, 'ytl': 567, 'xbr': 3089, 'ybr': 2669}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0273_S01_1.JPG,0,2,3,"[{'xtl': 1504, 'ytl': 1051, 'xbr': 2565, 'ybr': 2068}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0274_S01_1.JPG,0,2,3,"[{'xtl': 1139, 'ytl': 687, 'xbr': 2896, 'ybr': 2533}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0275_S01_1.JPG,0,2,3,"[{'xtl': 1244, 'ytl': 448, 'xbr': 3019, 'ybr': 2250}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0278_S01_1.JPG,0,2,3,"[{'xtl': 1334, 'ytl': 713, 'xbr': 3077, 'ybr': 2463}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0279_S01_1.JPG,0,2,3,"[{'xtl': 1225, 'ytl': 777, 'xbr': 2981, 'ybr': 2418}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0280_S01_1.JPG,0,2,3,"[{'xtl': 1223, 'ytl': 567, 'xbr': 3088, 'ybr': 2192}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0292_S01_1.JPG,0,2,3,"[{'xtl': 1544, 'ytl': 1043, 'xbr': 2590, 'ybr': 2116}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0294_S01_1.JPG,0,2,3,"[{'xtl': 1217, 'ytl': 888, 'xbr': 2838, 'ybr': 2414}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0296_S01_1.JPG,0,2,3,"[{'xtl': 837, 'ytl': 421, 'xbr': 3159, 'ybr': 2834}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0297_S01_1.JPG,0,2,3,"[{'xtl': 1152, 'ytl': 605, 'xbr': 2854, 'ybr': 2297}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0298_S01_1.JPG,0,2,3,"[{'xtl': 625, 'ytl': 1113, 'xbr': 2367, 'ybr': 2889}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0299_S01_1.JPG,0,2,3,"[{'xtl': 968, 'ytl': 400, 'xbr': 3008, 'ybr': 2468}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0301_S01_1.JPG,0,2,3,"[{'xtl': 812, 'ytl': 1317, 'xbr': 2466, 'ybr': 2951}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0308_S01_1.JPG,0,2,3,"[{'xtl': 1020, 'ytl': 620, 'xbr': 3168, 'ybr': 2375}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0310_S01_1.JPG,0,2,3,"[{'xtl': 1010, 'ytl': 573, 'xbr': 2884, 'ybr': 2320}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0312_S01_1.JPG,0,2,3,"[{'xtl': 879, 'ytl': 387, 'xbr': 3038, 'ybr': 2623}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0322_S01_1.JPG,0,2,3,"[{'xtl': 666, 'ytl': 1397, 'xbr': 2182, 'ybr': 2929}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0323_S01_1.JPG,0,2,3,"[{'xtl': 992, 'ytl': 506, 'xbr': 3124, 'ybr': 2653}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0326_S01_1.JPG,0,2,3,"[{'xtl': 730, 'ytl': 1109, 'xbr': 2472, 'ybr': 2849}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0329_S01_1.JPG,0,2,3,"[{'xtl': 681, 'ytl': 1111, 'xbr': 2561, 'ybr': 3158}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0333_S01_1.JPG,0,2,3,"[{'xtl': 1237, 'ytl': 669, 'xbr': 3095, 'ybr': 2527}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0335_S01_1.JPG,0,2,3,"[{'xtl': 1019, 'ytl': 501, 'xbr': 3223, 'ybr': 2382}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0338_S01_1.JPG,0,2,3,"[{'xtl': 1408, 'ytl': 609, 'xbr': 2833, 'ybr': 2181}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0341_S01_1.JPG,0,2,3,"[{'xtl': 1184, 'ytl': 518, 'xbr': 2776, 'ybr': 2107}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0344_S01_1.JPG,0,2,3,"[{'xtl': 1345, 'ytl': 793, 'xbr': 2987, 'ybr': 2462}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0355_S01_1.JPG,0,2,3,"[{'xtl': 1368, 'ytl': 1014, 'xbr': 2647, 'ybr': 2251}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0356_S01_1.JPG,0,2,3,"[{'xtl': 1285, 'ytl': 708, 'xbr': 3076, 'ybr': 2628}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0361_S01_1.JPG,0,2,3,"[{'xtl': 931, 'ytl': 937, 'xbr': 2535, 'ybr': 2441}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0363_S01_1.JPG,0,2,3,"[{'xtl': 936, 'ytl': 617, 'xbr': 3079, 'ybr': 2696}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0366_S01_1.JPG,0,2,3,"[{'xtl': 1171, 'ytl': 548, 'xbr': 3232, 'ybr': 2459}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0371_S01_1.JPG,0,2,3,"[{'xtl': 1087, 'ytl': 504, 'xbr': 2912, 'ybr': 2228}]",,0-3
/home/lab38/딸기/V006_77_0_00_04_02_13_0_c34_20201203_0374_S01_1.JPG,0,2,3,"[{'xtl': 1245, 'ytl': 723, 'xbr': 3167, 'ybr': 2737}]",,0-3
